country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,WHO_label,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Lambda,C.37,7,1494,0.5
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Gamma,P.1,76,1494,5.1
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Other,Other,44,1494,2.9
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Alpha,B.1.1.7,1347,1580,85.3
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Beta,B.1.351,34,1580,2.2
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Other,B.1.525,4,1580,0.3
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Delta,B.1.617,,1580,
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Delta,B.1.617.1,1,1580,0.1
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Delta,B.1.617.2,25,1580,1.6
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Mu,B.1.621,37,1580,2.3
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Lambda,C.37,5,1580,0.3
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Gamma,P.1,67,1580,4.2
Mexico,MX,2021-18,TESSy,40098,1652,4.1,TRUE,Other,Other,60,1580,3.8
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Alpha,B.1.1.7,1262,1497,84.3
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Beta,B.1.351,28,1497,1.9
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Other,B.1.525,5,1497,0.3
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Delta,B.1.617,1,1497,0.1
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Delta,B.1.617.2,16,1497,1.1
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Mu,B.1.621,67,1497,4.5
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Lambda,C.37,6,1497,0.4
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Gamma,P.1,47,1497,3.1
Mexico,MX,2021-19,TESSy,33791,1559,4.6,TRUE,Other,Other,65,1497,4.3
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Alpha,B.1.1.7,1455,1747,83.3
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Beta,B.1.351,19,1747,1.1
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Other,B.1.525,7,1747,0.4
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Delta,B.1.617,1,1747,0.1
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Delta,B.1.617.2,42,1747,2.4
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Mu,B.1.621,80,1747,4.6
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Lambda,C.37,9,1747,0.5
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Gamma,P.1,73,1747,4.2
Mexico,MX,2021-20,TESSy,32145,1803,5.6,TRUE,Other,Other,61,1747,3.5
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Alpha,B.1.1.7,1353,1751,77.3
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Beta,B.1.351,17,1751,1
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Other,B.1.525,2,1751,0.1
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Delta,B.1.617,2,1751,0.1
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Delta,B.1.617.2,84,1751,4.8
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Delta,B.1.617.3,1,1751,0.1
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Mu,B.1.621,105,1751,6
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Lambda,C.37,8,1751,0.5
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Gamma,P.1,101,1751,5.8
Mexico,MX,2021-21,TESSy,30316,1836,6.1,TRUE,Other,Other,78,1751,4.5
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Alpha,B.1.1.7,1441,1918,75.1
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Beta,B.1.351,30,1918,1.6
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Other,B.1.525,4,1918,0.2
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Delta,B.1.617,,1918,
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Delta,B.1.617.1,1,1918,0.1
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Delta,B.1.617.2,134,1918,7
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Delta,B.1.617.3,1,1918,0.1
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Mu,B.1.621,106,1918,5.5
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Lambda,C.37,7,1918,0.4
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Gamma,P.1,94,1918,4.9
Mexico,MX,2021-22,TESSy,27880,1980,7.1,TRUE,Other,Other,100,1918,5.2
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Alpha,B.1.1.7,1157,1702,68
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Beta,B.1.351,65,1702,3.8
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Other,B.1.525,1,1702,0.1
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Delta,B.1.617,1,1702,0.1
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Delta,B.1.617.1,1,1702,0.1
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Delta,B.1.617.2,213,1702,12.5
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Mu,B.1.621,68,1702,4
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Lambda,C.37,20,1702,1.2
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Gamma,P.1,92,1702,5.4
Mexico,MX,2021-23,TESSy,23432,1772,7.6,TRUE,Other,Other,84,1702,4.9
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Alpha,B.1.1.7,1110,1799,61.7
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Beta,B.1.351,49,1799,2.7
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Epsilon,B.1.427/B.1.429,1,1799,0.1
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Other,B.1.525,1,1799,0.1
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Delta,B.1.617,4,1799,0.2
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Delta,B.1.617.1,1,1799,0.1
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Delta,B.1.617.2,373,1799,20.7
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Mu,B.1.621,86,1799,4.8
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Lambda,C.37,22,1799,1.2
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Gamma,P.1,70,1799,3.9
Mexico,MX,2021-24,TESSy,24562,1865,7.6,TRUE,Other,Other,82,1799,4.6
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Alpha,B.1.1.7,1063,2267,46.9
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Beta,B.1.351,105,2267,4.6
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Other,B.1.525,1,2267,0
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Delta,B.1.617,7,2267,0.3
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Delta,B.1.617.1,2,2267,0.1
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Delta,B.1.617.2,899,2267,39.7
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Mu,B.1.621,84,2267,3.7
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Lambda,C.37,18,2267,0.8
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Gamma,P.1,22,2267,1
Mexico,MX,2021-25,TESSy,35797,2361,6.6,TRUE,Other,Other,66,2267,2.9
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Alpha,B.1.1.7,1073,3687,29.1
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Beta,B.1.351,497,3687,13.5
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Other,B.1.525,4,3687,0.1
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Delta,B.1.617,9,3687,0.2
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Delta,B.1.617.1,2,3687,0.1
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Delta,B.1.617.2,1843,3687,50
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Mu,B.1.621,86,3687,2.3
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Lambda,C.37,30,3687,0.8
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Gamma,P.1,42,3687,1.1
Mexico,MX,2021-26,TESSy,89913,3804,4.2,TRUE,Other,Other,101,3687,2.7
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Alpha,B.1.1.7,741,4054,18.3
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Beta,B.1.351,223,4054,5.5
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Other,B.1.525,2,4054,0
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Delta,B.1.617,22,4054,0.5
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Delta,B.1.617.1,7,4054,0.2
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Delta,B.1.617.2,2766,4054,68.2
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Mu,B.1.621,58,4054,1.4
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Lambda,C.37,22,4054,0.5
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Gamma,P.1,38,4054,0.9
Mexico,MX,2021-27,TESSy,144570,4209,2.9,TRUE,Other,Other,175,4054,4.3
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Alpha,B.1.1.7,381,3913,9.7
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Beta,B.1.351,125,3913,3.2
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Other,B.1.525,8,3913,0.2
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Delta,B.1.617,38,3913,1
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Delta,B.1.617.1,4,3913,0.1
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Delta,B.1.617.2,3147,3913,80.4
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Delta,B.1.617.3,2,3913,0.1
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Mu,B.1.621,64,3913,1.6
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Lambda,C.37,10,3913,0.3
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Gamma,P.1,27,3913,0.7
Mexico,MX,2021-28,TESSy,183513,4021,2.2,TRUE,Other,Other,107,3913,2.7
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Alpha,B.1.1.7,248,3515,7.1
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Beta,B.1.351,81,3515,2.3
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Other,B.1.525,1,3515,0
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Delta,B.1.617,46,3515,1.3
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Delta,B.1.617.1,5,3515,0.1
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Delta,B.1.617.2,3025,3515,86.1
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Delta,B.1.617.3,3,3515,0.1
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Mu,B.1.621,24,3515,0.7
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Lambda,C.37,6,3515,0.2
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Gamma,P.1,12,3515,0.3
Mexico,MX,2021-29,TESSy,183806,3590,2,TRUE,Other,Other,64,3515,1.8
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Alpha,B.1.1.7,74,2784,2.7
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Beta,B.1.351,15,2784,0.5
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Delta,B.1.617,45,2784,1.6
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Delta,B.1.617.1,7,2784,0.3
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Delta,B.1.617.2,2578,2784,92.6
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Delta,B.1.617.3,1,2784,0
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Mu,B.1.621,20,2784,0.7
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Lambda,C.37,5,2784,0.2
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Gamma,P.1,5,2784,0.2
Mexico,MX,2021-30,TESSy,148957,2836,1.9,TRUE,Other,Other,34,2784,1.2
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Alpha,B.1.1.7,34,2545,1.3
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Beta,B.1.351,6,2545,0.2
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Delta,B.1.617,32,2545,1.3
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Delta,B.1.617.1,16,2545,0.6
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Delta,B.1.617.2,2401,2545,94.3
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Mu,B.1.621,18,2545,0.7
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Lambda,C.37,3,2545,0.1
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Gamma,P.1,2,2545,0.1
Mexico,MX,2021-31,TESSy,111547,2590,2.3,TRUE,Other,Other,33,2545,1.3
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Alpha,B.1.1.7,10,1917,0.5
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Beta,B.1.351,4,1917,0.2
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Delta,B.1.617,13,1917,0.7
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Delta,B.1.617.1,33,1917,1.7
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Delta,B.1.617.2,1811,1917,94.5
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Mu,B.1.621,8,1917,0.4
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Lambda,C.37,2,1917,0.1
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Gamma,P.1,1,1917,0.1
Mexico,MX,2021-32,TESSy,82569,1964,2.4,TRUE,Other,Other,35,1917,1.8
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Alpha,B.1.1.7,9,1691,0.5
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Beta,B.1.351,2,1691,0.1
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Delta,B.1.617,9,1691,0.5
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Delta,B.1.617.1,32,1691,1.9
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Delta,B.1.617.2,1611,1691,95.3
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Delta,B.1.617.3,4,1691,0.2
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Mu,B.1.621,4,1691,0.2
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Gamma,P.1,1,1691,0.1
Mexico,MX,2021-33,TESSy,63844,1736,2.7,TRUE,Other,Other,19,1691,1.1
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Alpha,B.1.1.7,3,1420,0.2
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Beta,B.1.351,2,1420,0.1
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Delta,B.1.617,3,1420,0.2
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Delta,B.1.617.1,1,1420,0.1
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Delta,B.1.617.2,1396,1420,98.3
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Mu,B.1.621,2,1420,0.1
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Gamma,P.1,1,1420,0.1
Mexico,MX,2021-34,TESSy,45231,1463,3.2,TRUE,Other,Other,12,1420,0.8
Mexico,MX,2021-35,TESSy,29688,1258,4.2,TRUE,Alpha,B.1.1.7,4,1229,0.3
Mexico,MX,2021-35,TESSy,29688,1258,4.2,TRUE,Delta,B.1.617,7,1229,0.6
Mexico,MX,2021-35,TESSy,29688,1258,4.2,TRUE,Delta,B.1.617.2,1210,1229,98.5
Mexico,MX,2021-35,TESSy,29688,1258,4.2,TRUE,Mu,B.1.621,1,1229,0.1
Mexico,MX,2021-35,TESSy,29688,1258,4.2,TRUE,Gamma,P.1,1,1229,0.1
Mexico,MX,2021-35,TESSy,29688,1258,4.2,TRUE,Other,Other,6,1229,0.5
Mexico,MX,2021-36,TESSy,20930,1127,5.4,TRUE,Alpha,B.1.1.7,3,1097,0.3
Mexico,MX,2021-36,TESSy,20930,1127,5.4,TRUE,Delta,B.1.617,11,1097,1
Mexico,MX,2021-36,TESSy,20930,1127,5.4,TRUE,Delta,B.1.617.2,1075,1097,98
Mexico,MX,2021-36,TESSy,20930,1127,5.4,TRUE,Mu,B.1.621,1,1097,0.1
Mexico,MX,2021-36,TESSy,20930,1127,5.4,TRUE,Other,Other,7,1097,0.6
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Alpha,B.1.1.7,1,919,0.1
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Delta,B.1.617,4,919,0.4
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Delta,B.1.617.1,1,919,0.1
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Delta,B.1.617.2,901,919,98
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Mu,B.1.621,5,919,0.5
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Gamma,P.1,1,919,0.1
Mexico,MX,2021-37,TESSy,16901,936,5.5,TRUE,Other,Other,6,919,0.7
Mexico,MX,2021-38,TESSy,14038,777,5.5,TRUE,Delta,B.1.617,2,753,0.3
Mexico,MX,2021-38,TESSy,14038,777,5.5,TRUE,Delta,B.1.617.2,741,753,98.4
Mexico,MX,2021-38,TESSy,14038,777,5.5,TRUE,Mu,B.1.621,1,753,0.1
Mexico,MX,2021-38,TESSy,14038,777,5.5,TRUE,Other,Other,9,753,1.2
Mexico,MX,2021-39,TESSy,11405,460,4,TRUE,Delta,B.1.617,,442,
Mexico,MX,2021-39,TESSy,11405,460,4,TRUE,Delta,B.1.617.2,436,442,98.6
Mexico,MX,2021-39,TESSy,11405,460,4,TRUE,Mu,B.1.621,2,442,0.5
Mexico,MX,2021-39,TESSy,11405,460,4,TRUE,Other,Other,4,442,0.9
Mexico,MX,2021-40,TESSy,10740,144,1.3,TRUE,Alpha,B.1.1.7,1,142,0.7
Mexico,MX,2021-40,TESSy,10740,144,1.3,TRUE,Delta,B.1.617,1,142,0.7
Mexico,MX,2021-40,TESSy,10740,144,1.3,TRUE,Delta,B.1.617.2,137,142,96.5
Mexico,MX,2021-40,TESSy,10740,144,1.3,TRUE,Other,Other,3,142,2.1
Mexico,MX,2021-41,TESSy,11011,29,0.3,TRUE,Delta,B.1.617,1,29,3.4
Mexico,MX,2021-41,TESSy,11011,29,0.3,TRUE,Delta,B.1.617.2,25,29,86.2
Mexico,MX,2021-41,TESSy,11011,29,0.3,TRUE,Other,Other,3,29,10.3
